Kit ID,Latitude,Longtitude,AQI 24h
1037,21.05226,105.8117,24.53333333333333
1041,20.99603,105.84455,35.54333333333333
1044,21.0822951059501,105.773392865282,34.844166666666666
1045,21.02431735,105.82139752,2.51755
1046,21.03793057,105.78543088,20.1375
1051,20.9313357,105.79145879,38.635
1081,21.0181984,105.7952921,38.70166666666666
1084,21.0323170270326,105.7487245065,2.8154000000000003
1086,21.031291,105.818691,2.8468
1088,21.000939,105.931785,3.82895
1090,21.14768475,105.9158227,39.50166666666667
